,119-123,123-128,128-132,132-136,136-141,141-145,145-150,150-155,155-160,160-166,166-171,171-177,177-183,183-189,189-195,195-201,201-208,208-215,215-222,222-229,229-237,237-245,245-253,253-261,261-270,270-279,279-288,288-298,298-308,308-318,318-328,328-339,339-350,350-362,362-374,374-386,386-399,399-412,412-426,426-440,440-455,455-470,470-485,485-501,501-518,518-535,535-553,553-571,571-590,590-609,609-629,629-650,650-672,672-694,694-717,717-741,741-765,765-790,790-817,817-844,844-872,872-900,900-930,930-961,961-993,993-1025,1025-1059,1059-1094,1094-1131,1131-1168,1168-1207,1207-1246,1246-1288,1288-1330,1330-1374,1374-1420,1420-1467,1467-1515,1515-1565,1565-1617,1617-1670,1670-1726,1726-1783,1783-1842,1842-1902,1902-1965,1965-2030,2030-2097,2097-2167,2167-2238,2238-2312,2312-2389,2389-2468,2468-2549,2549-2634,2634-2721,2721-2811,2811-2904,2904-3000
2015-02-03 21:40:00.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908629467794912,0.603654343367752,0.5008652875888019,0.7272631570837896,0.7039972793186197,0.9086342670886137,2.052321006441503,5.108567655031539,9.752913919970531,13.695965739687269,16.4113767247956,12.709088259558744,7.116158774838117,3.152367023883498,1.469250197658124,0.5470182347416858,0.2647592864046675,0.051257874261256345,0.19847233382907575,0.19212300482256955,0.23247099652338105,0.4500680324002526,0.43566990467189,0.37955914874042185,0.9389537145567098,1.0274698579307162,1.3388847052122645,1.0368419525831887,1.5413539486784493,1.4920444900409333,1.3771351653009052,0.5852542962021225,0.598005392334421,0.3960720948023978,0.2359392930893192,0.17129351886043118,0.16581366740232503,0.16050912188809524,0.10358284940317633,0.1253364127098034,0.1941228402683093,0.1879126559229193,0.13642585620216585,0.04402048541372736,0.10653056484331645,0.0,0.05989413095486215,0.057978057637970114,0.056123281428109885,0.07243712182580304,0.03505989282581067,0.03393829169285071,0.06570514340997116,0.03180158498839445,0.0,0.0,0.014423044770827714,0.013961637103779194,0.0,0.0,0.01266410571016111,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:01.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908629467794912,0.2587090043004652,0.8347754793146699,0.5656491221762808,0.5475534394700375,1.2115123561181516,2.125618185242985,4.115235055442073,10.3023738591238,13.097598304458215,16.15394336440665,13.020585520822438,6.63370733247621,2.5685953527939613,1.8648175585660804,0.9299309990608658,0.21180742912373401,0.051257874261256345,0.0,0.0,0.4649419930467621,0.5850884421203284,0.43566990467189,0.5482521037361648,0.7348333418269903,1.1065060008484637,1.1476154616105123,1.4071426499343276,1.0036723386743391,1.4920444900409333,1.1420145273227018,0.6827966789024763,0.6609533283696232,0.5484075158802432,0.3834013512701437,0.19984243867050303,0.02763561123372084,0.1337576015734127,0.18126998645555858,0.1253364127098034,0.09706142013415466,0.25837990189401405,0.04547528540072195,0.17608194165490945,0.06391833890598987,0.12374705428175065,0.019964710318287383,0.057978057637970114,0.018707760476036627,0.05432784136935228,0.03505989282581067,0.0,0.03285257170498558,0.015900792494197225,0.015392110195451319,0.0,0.0,0.013961637103779194,0.0,0.0,0.0,0.012258968267699061,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:02.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26725888403384734,0.34494533906728686,0.5843428355202689,0.5656491221762808,0.7039972793186197,1.287231878375536,2.345509721647432,4.257139712526283,10.096326381941324,15.358097504212424,17.183676805962453,12.646788807306004,7.297078065723832,3.852893029190942,1.3562309516844222,0.6564218816900229,0.2647592864046675,0.0,0.09923616691453788,0.09606150241128478,0.18597679721870483,0.40506122916022735,0.34853592373751197,0.6747718199829722,0.5715370436432147,0.8693975720952214,0.9946000667291107,1.3330825104640998,1.8639629146809156,1.5267431991116527,1.242780515027646,0.6827966789024763,0.7868492004400276,0.487473347449105,0.2064468814531543,0.22839135848057487,0.08290683370116252,0.08025456094404762,0.15537427410476448,0.15040369525176406,0.12132677516769332,0.14093449194218946,0.15916349890252682,0.06603072812059105,0.02130611296866329,0.06187352714087532,0.07985884127314953,0.09663009606328352,0.07483104190414651,0.0905464022822538,0.017529946412905336,0.016969145846425355,0.01642628585249279,0.015900792494197225,0.015392110195451319,0.0,0.014423044770827714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:03.164063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767913187822525,0.684542348763683,0.7454735465638991,0.48108340011740913,0.5433085696156306,0.9767226552406033,1.7454947408255042,4.857757013855968,8.109854303233716,12.864120390683787,17.369758582642454,12.054213618284436,8.018413792600342,2.780380905217313,1.0092876493588756,0.8684440224393783,0.31524811020060367,0.15258150349694738,0.0,0.0,0.1845350250678497,0.4912368025023272,0.6916678465896192,0.6695406985055482,0.7291365975900195,0.9802927591446453,1.1766759412022496,1.2860048845658725,1.8850802235611728,1.75591519717119,0.9998480641244385,0.7742895374467585,0.9368990482639469,0.6953104762074793,0.35116528526024055,0.2549483667016071,0.1371068404243686,0.10617652407612341,0.05138991529340082,0.09949180072874898,0.12038619780424871,0.06992095356092323,0.06768411213298789,0.08735843934088439,0.04228187762742352,0.0,0.07923974117534655,0.019176195596461547,0.03712545973516243,0.035937779045221205,0.017394046725836377,0.033675187453278244,0.0,0.0315550454185394,0.0,0.01478419225947299,0.014311231122070972,0.013853400485783764,0.0,0.0,0.0,0.0,0.011774795104183536,0.0,0.0,0.0,0.0
2015-02-03 21:40:04.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08978780681257578,0.6084078337730207,0.5048093631430385,0.8144333422404689,0.7095409225464753,0.8394735516905878,2.807225648447647,4.362173704219454,9.137480128271127,12.731673979190587,15.437901265731721,12.683586214144375,7.050632506017152,4.000906445467286,1.3099560150431029,0.9372537627089106,0.21347531173431422,0.10332301120908931,0.0,0.04840897049209715,0.18744127590736911,0.4082508933902857,0.39519053787713504,0.6800853266400106,0.6994742596718627,1.2347069808665954,0.8482117502524313,1.1569715807489216,1.5896190832427657,1.4338497399174697,1.3202731341614793,0.786483860001018,0.31721810523219013,0.46060496986307614,0.08917395098756051,0.23018983163514026,0.02785322850805427,0.05392435158832467,0.1043985150008782,0.1263233772563069,0.19565146516564852,0.07102214196627726,0.22916690805625325,0.0887342515346953,0.08589555383677994,0.020786917231286485,0.060365768705760256,0.038956404816141925,0.03771015035681102,0.07300752965499754,0.0176679863905749,0.03420553957353877,0.0496669050869225,0.016026003660799048,0.0,0.030034058405514794,0.014536619378028248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:05.164063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767913187822525,0.08556779359546038,0.8283039406265545,0.8018056668623484,0.7761550994509008,1.728047774656452,2.4727842161694644,3.872125155972148,8.109854303233716,14.513366594617608,15.964851638458137,11.80694769790937,6.402763252300273,3.417551529329614,1.906432226566765,0.8141662710369172,0.26270675850050307,0.0,0.04923342272551449,0.09531679231294374,0.3690700501356994,0.4912368025023272,0.6052093657659169,0.7950795794753386,1.012689718875027,1.254774731705146,1.1766759412022496,1.5799488581809293,1.0670265416383997,1.6870557776742805,1.0665046017327344,0.7097654093261954,0.7182892703356926,0.4836942443182465,0.26337396394518037,0.16996557780107138,0.19194957659411604,0.053088262038061704,0.25694957646700406,0.2238565516396852,0.2648496351693472,0.20976286068276973,0.09024548284398384,0.04367921967044219,0.06342281644113527,0.020464618978876477,0.03961987058767327,0.1150571735787693,0.03712545973516243,0.017968889522610602,0.017394046725836377,0.016837593726639122,0.03259788443390349,0.0315550454185394,0.0,0.0,0.0,0.013853400485783764,0.0,0.0,0.0,0.012163931471115236,0.0,0.0,0.0,0.010680498913304286,0.0
2015-02-03 21:40:06.164063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17817258935589825,0.603654343367752,1.1686856710405378,0.5656491221762808,0.7822191992429107,1.438670922890305,2.5654012580518786,4.96666299794733,8.3105815796932,12.29977505748614,14.48062652187847,13.020585520822438,7.417690926314308,3.3858756923193125,1.6952886896055277,0.6017200582158544,0.10590371456186701,0.0,0.04961808345726894,0.14409225361692718,0.37195359443740966,0.3600544259202021,0.47923689513907897,0.6325985812340365,1.0614259381945417,0.9484337150129688,0.9946000667291107,0.9998118828480749,1.6130448300123308,1.179756108404459,1.4443124904375346,1.0729662097038914,0.5350574562992187,0.3960720948023978,0.294924116361649,0.25694027829064675,0.11054244493488335,0.1337576015734127,0.07768713705238224,0.07520184762588203,0.21838819530184797,0.16442357393255438,0.22737642700360974,0.08804097082745473,0.08522445187465316,0.10312254523479221,0.0,0.07730407685062682,0.018707760476036627,0.07243712182580304,0.08764973206452668,0.03393829169285071,0.03285257170498558,0.015900792494197225,0.030784220390902638,0.0,0.0,0.013961637103779194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:07.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17957561362515156,0.08691540482471724,1.1778885140004232,1.0587633449126095,0.9460545633953004,1.5263155485283415,1.6252359017328482,4.648217881545319,10.037383474237222,13.267744462524927,15.762226922574824,12.495216121855103,7.658445653087597,3.177190412576962,1.8225474991904043,0.6615908913239369,0.21347531173431422,0.051661505604544654,0.050008802229084784,0.14522691147629144,0.46860318976842275,0.4082508933902857,0.4830106574053873,0.5525693278950086,0.7406198043584429,0.7965851489461906,0.8867668298093601,1.4928665558050602,1.4812359639307588,1.363905850165398,0.9817415612995615,1.0486451466680242,0.6027143999411613,0.4298979718722044,0.3269711536210552,0.17264237372635519,0.1671193710483256,0.05392435158832467,0.18269740125153683,0.15158805270756828,0.09782573258282426,0.16571833125464694,0.0,0.19965206595306442,0.0,0.10393458615643242,0.10060961450960043,0.038956404816141925,0.07542030071362205,0.03650376482749877,0.0353359727811498,0.0,0.0,0.016026003660799048,0.015513315731259652,0.015017029202757397,0.0,0.0,0.0,0.0,0.0,0.012355501803288151,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:08.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908629467794912,0.08623633476682172,0.5843428355202689,0.808070174537544,1.3297726387129483,1.5143904451476895,2.2722125428459496,5.037615326489434,8.241899087299041,13.895421551430287,16.15394336440665,12.958286068569699,7.236771635428593,3.2107441909924517,1.4127405746712731,0.8752291755866973,0.317711143685601,0.051257874261256345,0.09923616691453788,0.14409225361692718,0.37195359443740966,0.3600544259202021,0.43566990467189,0.5060788649872291,0.6940092672810464,0.790361429177474,1.3388847052122645,1.0738720223183027,1.7564265926800935,1.179756108404459,1.1420145273227018,0.5852542962021225,0.7239012644048254,0.5484075158802432,0.2064468814531543,0.22839135848057487,0.05527122246744168,0.1337576015734127,0.025895712350794083,0.07520184762588203,0.24265355033538663,0.1879126559229193,0.20463878430324878,0.06603072812059105,0.12783667781197974,0.12374705428175065,0.019964710318287383,0.0,0.07483104190414651,0.01810928045645076,0.017529946412905336,0.0,0.03285257170498558,0.0,0.015392110195451319,0.014899701153596253,0.014423044770827714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03 21:40:09.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08908629467794912,0.7761270129013954,0.25043264379440094,0.404035087268772,0.8604411191672018,1.438670922890305,2.5654012580518786,4.540949026694701,8.173216594904881,12.964627763296201,15.960868344114937,12.584489355053265,8.804738823104788,2.5685953527939613,2.203875296487186,0.49231641126751724,0.317711143685601,0.10251574852251269,0.04961808345726894,0.19212300482256955,0.27896519582805723,0.4950748356402779,0.6970718474750239,0.7591182974808437,0.8573055654648221,0.8693975720952214,0.8798385205680594,1.4812027894045554,1.6130448300123308,1.7002367444652495,1.0076598770494427,0.9754238270035376,0.6294793603520221,0.33513792637125966,0.4423861745424735,0.22839135848057487,0.11054244493488335,0.08025456094404762,0.07768713705238224,0.2506728254196068,0.1941228402683093,0.07046724597109473,0.2728517124043317,0.17608194165490945,0.04261222593732658,0.06187352714087532,0.019964710318287383,0.11595611527594023,0.07483104190414651,0.05432784136935228,0.05258983923871601,0.016969145846425355,0.06570514340997116,0.015900792494197225,0.030784220390902638,0.014899701153596253,0.0,0.0,0.013514990330745887,0.0,0.0,0.0,0.0,0.011487161014571659,0.0,0.0,0.0
2015-02-03 21:40:10.156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17817258935589825,0.34494533906728686,0.5008652875888019,0.6464561396300352,0.7822191992429107,0.9843537893459982,2.711995615654843,5.108567655031539,8.72267653405815,14.360818445497332,16.475735064892838,12.771387711811482,6.935239483952402,3.3858756923193125,1.3562309516844222,0.8205273521125287,0.052951857280933504,0.0,0.09923616691453788,0.14409225361692718,0.09298839860935242,0.6300952453603537,0.6970718474750239,0.46390562623829334,0.7348333418269903,0.8298795006363477,1.0328539154494611,1.3701125801992138,1.6488902706792714,1.179756108404459,1.242780515027646,0.9103955718699684,0.8183231684576288,0.45700626323353594,0.2359392930893192,0.05709783962014372,0.1381780561686042,0.02675152031468254,0.18126998645555858,0.07520184762588203,0.145592130201232,0.16442357393255438,0.13642585620216585,0.19809218436177312,0.04261222593732658,0.04124901809391689,0.05989413095486215,0.057978057637970114,0.09353880238018314,0.0,0.03505989282581067,0.06787658338570142,0.01642628585249279,0.03180158498839445,0.030784220390902638,0.014899701153596253,0.014423044770827714,0.013961637103779194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
