0.000186430400825  475.766762899
0.0029551330202  424.048767538
0.0135738225171  427.505573304
0.0142326639336  473.697325116
0.0253297977924  431.531474459
0.0267572875282  473.280270053
0.0332099514014  472.795641511
0.0396626152746  472.311012969
0.0401265796055  433.365460902
0.0450588402098  433.976789717
0.0496128100009  434.027469826
0.0529474405037  471.345979227
0.0545450706052  434.63879864
0.0598568286922  435.254350797
0.0624372909068  470.338712062
0.0670660741921  435.891019666
0.0696501564145  469.306104841
0.0719983347964  436.50234848
0.0768618152529  468.829922984
0.0799653685922  437.703889397
0.0852107598698  468.922836517
0.0894515989876  438.36589832
0.094383859592  438.977227134
0.0950801077556  467.919792694
0.100454612644  439.601225976
0.100772569994  467.98314283
0.108743223798  467.515407658
0.110701044674  439.715256221
0.11367910441  466.457460384
0.122028049027  466.550373917
0.122461846626  441.515455925
0.128101215418  466.061522032
0.132704658648  443.298762259
0.134173175139  466.129095511
0.139534406666  443.931207785
0.14176433146  465.657136996
0.148259228757  445.69762075
0.148596492816  465.176731797
0.153950484327  446.317396249
0.156947850771  464.156794604
0.159262242414  446.932948406
0.163782425466  462.563538678
0.163782425466  462.563538678
0.163782425466  462.563538678
0.166440114513  462.036676712
0.16836414865  449.816435439
0.170237502677  460.96605941
0.171774799316  452.080146972
0.172515694242  460.434974102
0.174033684172  460.451867472
0.175186656651  453.787433143
0.176319115753  456.582229985
0.176693786558  458.812154779
