0.00245315860762  655.521718538
0.00509998763164  660.002684839
0.0138151563693  666.220500707
0.0170834200627  734.142405073
0.0221592743091  668.539115692
0.0246902630841  726.436916839
0.0286071115053  670.280188602
0.0368402158731  723.789936982
0.0392282143407  672.624143642
0.0483325339149  674.394779949
0.0489889619929  721.699382487
0.0562983610415  676.152746228
0.0664542928767  717.998678697
0.0699566504068  677.974062644
0.079363240631  715.360145524
0.0855112205158  680.372921135
0.0937889716463  713.294931084
0.0984068949082  683.855066955
0.107456914366  710.664844596
0.109026791074  686.755447358
0.113533700764  708.506716623
0.118129903979  689.082509027
0.119610487163  706.348588649
0.122298342941  691.911092609
0.124925865257  705.294864717
0.127981151826  696.425845649
0.129868985885  700.898365265
